customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7332-MKLRN,Female,0,Yes,Yes,58,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,45.96,2705.77,No
6807-MZYCT,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.31,1174.27,No
9538-HVRBB,Male,0,No,No,19,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.77,1357.79,No
5879-UGOFQ,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.8,861.92,No
9076-OIJXI,Female,0,Yes,Yes,23,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,87.9,1988.0,Yes
1302-QVTUO,Female,0,Yes,No,5,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.83,445.34,Yes
4707-JEECQ,Female,0,No,No,26,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,54.64,1509.3,No
5567-UXSSS,Female,1,Yes,Yes,63,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,68.17,4338.51,No
8249-SSQWL,Female,0,No,No,52,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.82,4391.03,No
4612-NARRP,Male,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.85,251.89,No
9468-NDEBT,Female,0,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),73.47,2867.39,Yes
7724-OWNAP,Male,0,No,No,23,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.76,1115.68,Yes
1484-QPIOF,Female,0,No,No,11,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),61.86,717.04,No
6763-OQBSV,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.4,4495.41,No
4032-SOQWK,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,65.25,3115.19,No
7565-SLEQH,Female,0,Yes,Yes,16,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,68.4,1090.15,Yes
7828-CPGIU,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,100.59,4671.03,Yes
9317-QDCWP,Male,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.52,1207.83,No
0707-NCBOP,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,61.91,2972.22,No
0897-FQYKK,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),82.57,5757.05,Yes
8356-FJVSY,Female,1,Yes,No,25,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.47,1579.69,No
2916-RBSYL,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,78.72,2888.56,Yes
9050-LCBMR,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),42.4,2655.74,No
9824-WPMVN,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.68,2254.98,Yes
2797-CDSME,Male,0,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,96.81,5656.58,No
1720-FCKNS,Female,0,No,No,31,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,38.14,1135.53,No
3644-QHMCT,Male,0,Yes,No,68,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,53.36,3587.26,Yes
8867-DXZQM,Male,0,No,No,41,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,62.85,2578.54,No
9563-PJZUI,Male,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,74.12,3663.5,Yes
6840-TNRIX,Female,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,85.06,3828.36,No
0307-AVTQP,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,71.74,627.23,Yes
4570-AVWDX,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,55.7,3335.14,No
4206-WTIWE,Male,0,No,No,27,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.55,2377.97,No
6982-JDDUG,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,99.86,5859.2,No
3026-DOQMB,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.4,124.13,No
9017-BXCAW,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),60.23,487.81,No
9250-YKHCD,Female,1,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),82.1,1222.5,Yes
2745-MPPUO,Male,0,Yes,No,49,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,60.81,3058.93,No
4403-DVYBJ,Female,0,No,Yes,32,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),86.22,2734.43,No
8144-TBWZQ,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),66.11,2979.35,No
2406-OHRUQ,Female,1,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,248.32,Yes
3378-DDOKB,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),98.86,265.6,No
2748-IVWQC,Female,0,No,No,60,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Mailed check,54.92,3242.53,Yes
3626-HMEMF,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.88,2896.44,Yes
4150-ZFXVO,Female,0,No,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.1,620.02,No
8766-NMRJF,Female,0,Yes,No,70,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,117.17,8215.4,Yes
2851-NFXLH,Male,0,Yes,No,45,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),63.4,2906.86,No
6859-NQQLJ,Male,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,71.3,1934.29,No
1865-AIVNB,Female,0,Yes,No,69,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.88,4792.57,No
9884-QEBGK,Female,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),34.67,1279.5,No
9806-DBNSS,Male,0,No,Yes,19,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,118.75,2289.17,No
5166-CLHAT,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.92,403.71,No
6055-WIDQN,Male,0,Yes,No,35,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,50.62,1759.03,No
5656-LGDUD,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,576.21,No
4153-ZHYVG,Male,0,No,No,48,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,51.59,2475.11,No
5039-IFJZG,Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,89.27,5055.35,No
0018-PMEKU,Female,0,Yes,No,17,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,35.31,601.86,Yes
0917-HEJQE,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),62.87,900.77,Yes
7822-HKUGS,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.34,374.03,Yes
7657-MYBHR,Female,0,Yes,Yes,14,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.6,720.71,Yes
7546-BPIBY,Female,0,Yes,No,45,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,63.56,2832.04,No
7764-ABVIE,Female,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,661.26,No
5737-NPVCN,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,93.71,5982.68,Yes
3787-LIRHG,Male,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),93.17,1013.82,Yes
4400-QRCJR,Female,0,Yes,Yes,48,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,58.13,2759.52,No
9216-ABLXK,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.71,503.04,No
0667-NWBGL,Male,0,No,Yes,67,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),75.86,4985.17,No
1863-NICFL,Female,0,Yes,No,25,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),72.95,1935.77,No
3369-FHTAC,Male,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),62.36,3825.69,No
5414-QDRGY,Female,1,Yes,No,26,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),72.61,1848.99,No
8993-TRJVP,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,80.36,2774.72,Yes
7670-PKPRQ,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.91,205.24,No
9284-JLQJK,Male,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,92.49,3694.73,Yes
3230-IRYRS,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),72.77,530.28,No
2502-SPTPU,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,65.71,2022.82,No
0125-HELAZ,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,77.12,5072.92,Yes
1090-JCTUB,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),110.89,3426.69,No
8258-NMBKO,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.08,1867.2,No
4050-VPRMV,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),107.03,6224.02,No
7657-WTDVT,Male,0,No,Yes,55,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,87.44,4835.43,No
3174-CKFXL,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,77.69,1076.92,No
2538-UUXRS,Male,0,Yes,Yes,37,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.02,2375.34,No
3665-NFJUP,Male,1,Yes,No,44,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.74,4195.84,Yes
7402-MSVEK,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.88,222.88,No
6033-CVMGZ,Male,0,No,No,26,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,81.57,2119.9,Yes
8142-KRNQW,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,90.86,1286.51,No
0219-OVLEA,Female,0,No,No,8,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),52.25,495.72,No
9723-RAKUN,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.17,2293.07,Yes
1681-BSMJJ,Male,1,Yes,No,39,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),67.9,2691.89,No
9092-ZITOL,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,74.2,3717.58,Yes
7796-VCMRA,Female,1,Yes,No,63,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),27.85,1700.62,No
1148-AZCQE,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.25,368.95,No
2449-VZXMM,Female,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),46.37,423.34,No
1663-SKESJ,Female,1,No,No,58,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),76.85,4418.89,No
8690-RIAHK,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),67.2,922.77,No
7639-OSZPF,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,73.01,5206.83,No
9865-EGDWF,Male,0,No,No,39,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.17,1940.42,No
9293-VNBDC,Female,1,No,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.25,2102.23,Yes
0822-RIECP,Male,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,838.55,No
0703-CCOKG,Female,1,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),60.54,1101.43,Yes
3434-HJIJJ,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),104.84,7569.39,No
7641-FZXLM,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),65.17,3337.96,No
7854-OCGGT,Male,0,Yes,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.42,306.28,Yes
8594-YYZFJ,Male,0,No,Yes,38,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,108.87,4055.16,No
1113-TKVHW,Female,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.15,6303.76,No
0245-QROIB,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.63,1289.0,No
7801-UMFER,Male,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,118.75,2410.88,No
1067-XHMST,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),52.87,823.1,No
4288-ZXAKY,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),102.72,6867.67,No
5155-BUGMR,Male,0,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.43,1874.94,No
2969-OLJYB,Female,1,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),57.02,755.87,Yes
6823-YIRZO,Female,1,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,97.3,6255.13,Yes
8704-XMKDZ,Male,0,No,No,61,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,83.98,5146.91,No
3187-QZNFR,Male,1,No,No,32,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.21,2188.26,No
0229-HKPRI,Male,1,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),67.33,767.0,Yes
5335-IEROX,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,54.94,2179.41,No
1036-FGDTI,Female,0,Yes,No,66,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,73.8,4848.49,No
0391-IGJHJ,Female,1,Yes,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.27,219.64,No
9988-PDPOF,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,1051.19,No
6392-HOIYH,Male,1,No,No,25,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.41,1437.3,No
5671-RVYKL,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.74,78.37,Yes
9932-RTJCL,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.63,917.24,No
3227-SSFFF,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.12,167.18,No
3479-DEFXZ,Male,0,No,No,42,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,77.38,3234.11,Yes
1133-STTYL,Male,0,No,No,38,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,66.37,2437.86,Yes
3592-BKOIO,Male,0,Yes,No,3,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,56.37,88.62,No
6394-DALOD,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.04,1010.06,No
2086-HZUZT,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,105.6,2262.26,No
2145-BTYFE,Male,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,49.35,1620.23,No
5197-RZTHZ,Female,1,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),59.04,1872.37,No
1682-BUDHP,Female,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,69.58,1150.72,No
3716-STJLP,Male,0,No,No,56,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),31.72,1792.21,No
0102-ALYMZ,Male,0,No,Yes,3,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),44.11,181.02,Yes
7125-PTQMN,Male,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.71,2113.98,No
7483-ILCFD,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.03,1229.73,No
3142-ZXPIA,Male,0,No,No,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),66.73,3709.82,No
8674-EXUPX,Female,0,Yes,Yes,31,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,75.37,2330.55,No
4145-QVRYL,Male,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,85.23,1854.27,No
5253-IAKUL,Male,0,Yes,No,16,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),52.93,918.74,No
5901-TPILK,Female,1,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,91.61,1498.2,No
3480-ELKML,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),98.72,182.29,Yes
5706-MTKSM,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),71.65,5190.94,Yes
7946-IOATE,Female,1,No,No,65,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,79.24,5228.63,No
7837-ZPUBY,Female,1,Yes,Yes,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,1291.04,No
2762-IWXJO,Female,1,No,No,37,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,48.85,1827.95,No
4129-ZMROE,Female,0,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),61.62,1491.57,No
8059-GFCFO,Female,0,No,No,62,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,46.03,2870.65,No
7682-TUFJU,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.6,379.12,No
2603-CEYWR,Male,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,50.07,1811.87,No
6532-LDQQQ,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,679.1,No
8915-NMXLN,Male,0,Yes,No,38,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,62.4,2434.94,No
2889-MNBZV,Male,1,Yes,No,53,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,52.8,2857.12,No
4396-KCOST,Female,1,Yes,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,83.81,1203.62,No
7357-SNCSG,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.13,1273.85,No
